key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2453,"Giga Retour","Touché par le sort de magie temporelle Giga Retour, l'être a laissé une trace dans l'espace-temps. À la fin de l'effet, la victime subit l'effet Retour.","ui/icon/015000/015314.tex",0,0,0,2,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2454,"Sort déphasé<Indent/>: Miracle ténébreux","Miracle ténébreux est retardé et sera lancé sur cette cible à la fin de cet effet.","ui/icon/015000/015983.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2455,"Sort déphasé<Indent/>: Méga Feu ténébreux","Méga Feu ténébreux est retardé et sera lancé sur cette cible à la fin de cet effet.","ui/icon/015000/015984.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2456,"Sort déphasé<Indent/>: Œil de l'ombre","Œil de l'ombre est retardé et sera lancé sur cette cible à la fin de cet effet.","ui/icon/015000/015986.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2457,"","",,0,0,1,2,"","m0581stlp_b1h",False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,False,0,0,0,False
2458,"","",,0,0,1,2,"","m0581stlp_b0h",False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,False,0,0,0,False
2459,"","",,0,0,1,2,"","d1049_stlp_b0k1",False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,False,0,0,0,False
2460,"Sort déphasé<Indent/>: Éruption ténébreuse","Éruption ténébreuse est retardée et sera lancée sur cette cible à la fin de cet effet.","ui/icon/015000/015305.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2461,"Sort déphasé<Indent/>: Méga Eau ténébreuse","Méga Eau ténébreuse est retardée et sera lancée sur cette cible à la fin de cet effet.","ui/icon/015000/015306.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2462,"Sort déphasé<Indent/>: Méga Glace ténébreuse","Méga Glace ténébreuse est retardée et sera lancée sur cette cible à la fin de cet effet.","ui/icon/015000/015307.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2463,"Sort déphasé<Indent/>: Méga Vent ténébreux","Méga Vent ténébreux est retardé et sera lancé sur cette cible à la fin de cet effet.","ui/icon/015000/015308.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,True,0,0,False,0,False,False,0,0,0,False
2464,"Sort déphasé<Indent/>: Retour","Retour est retardé et sera lancé sur cette cible à la fin de cet effet.","ui/icon/015000/015313.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2465,"Résistance à la glace réduite+","La résistance à l'élément glace est considérablement réduite.","ui/icon/015000/015596.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,False,0,0,0,False
2466,"Stock","Un ou plusieurs souvenirs d'évocations de Primordiaux sont stockés.","ui/icon/017000/017038.tex",0,2,0,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2467,"Bénédiction de la Lionne","La Lionne accorde sa protection. Les capacités de combat sont multipliées.","ui/icon/015000/015340.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,150,0,False,False,100,29,False,0,False,False,0,0,0,False
2468,"Association<Indent/>: Shiva","L'association établie avec le souvenir de l'évocation de Shiva augmente la puissance.","ui/icon/015000/015310.tex",0,0,0,1,"dk05th_stup0t","m0677_stlp2_c0k1",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2469,"Association<Indent/>: Titan","L'association établie avec le souvenir de l'évocation de Titan augmente la puissance.","ui/icon/015000/015311.tex",0,0,0,1,"dk05th_stup0t","m0677_stlp1_c0k1",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2470,"Association<Indent/>: Loghrif","L'association établie avec les souvenirs de Loghrif éveille la conscience de la prêtresse des Ténèbres.","ui/icon/015000/015312.tex",0,0,0,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2471,"Ennuagé","Se trouve sur un nuage. Les attaques au sol n'ont aucun effet.","ui/icon/015000/015329.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2472,"Ennuagé","Se trouve sur un nuage. Les ennemis aériens peuvent être attaqués.","ui/icon/015000/015330.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,True,0,False,False,0,0,0,False
2473,"Réduction d'éther","L'éther est réduit. La force physique s'en voit réduite aussi.","ui/icon/019000/019841.tex",0,10,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,199,0,False,False,0,0,True,0,False,False,0,0,0,False
2474,"Injonction reçue<Indent/>: déplacement de 2 cases","A reçu un ordre de Gunnhildr. Devra s'éloigner de 2 cases à la fin de l'effet.","ui/icon/015000/015319.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,28,False,0,False,False,0,23,0,False
2475,"Injonction reçue<Indent/>: déplacement de 3 cases","A reçu un ordre de Gunnhildr. Devra s'éloigner de 3 cases à la fin de l'effet.","ui/icon/015000/015320.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,28,False,0,False,False,0,23,0,False
2476,"Injonction reçue<Indent/>: déplacement de 4 cases","A reçu un ordre de Gunnhildr. Devra s'éloigner de 4 cases à la fin de l'effet.","ui/icon/015000/015321.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,28,False,0,False,False,0,23,0,False
2477,"Injonction reçue<Indent/>: déplacement de 2 cases","A reçu un ordre de Gunnhildr. Devra s'éloigner de 2 cases à la fin de l'effet.","ui/icon/015000/015319.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,False,0,0,0,False
2478,"Injonction reçue<Indent/>: déplacement de 3 cases","A reçu un ordre de Gunnhildr. Devra s'éloigner de 3 cases à la fin de l'effet.","ui/icon/015000/015320.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,False,0,0,0,False
2479,"Injonction reçue<Indent/>: déplacement de 4 cases","A reçu un ordre de Gunnhildr. Devra s'éloigner de 4 cases à la fin de l'effet.","ui/icon/015000/015321.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,False,0,0,0,False
2480,"Exécution d'injonction<Indent/>: déplacement de 2 cases","Doit exécuter l'ordre de Gunnhildr et s'éloigner de sa position initiale de 2 cases sous peine de subir d'importants dégâts.","ui/icon/015000/015322.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,23,0,False
2481,"Exécution d'injonction<Indent/>: déplacement de 3 cases","Doit exécuter l'ordre de Gunnhildr et s'éloigner de sa position initiale de 3 cases sous peine de subir d'importants dégâts.","ui/icon/015000/015323.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,23,0,False
2482,"Exécution d'injonction<Indent/>: déplacement de 4 cases","Doit exécuter l'ordre de Gunnhildr et s'éloigner de sa position initiale de 4 cases sous peine de subir d'importants dégâts.","ui/icon/015000/015324.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,23,0,False
2483,"Marque de ruine II","Le corps est marqué d'un sceau funeste. Les dégâts infligés sont réduits, et l'effet inflige Glas s'il est accumulé un certain nombre de fois.","ui/icon/019000/019861.tex",113,2,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-10,0,False,0,False,False,0,23,0,False
2484,"Prestance du prêtre","La puissance des effets curatifs prodigués est réduite, tandis que les dégâts infligés sont augmentés.","ui/icon/010000/010402.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,-60,0,False,0,False,False,0,0,0,False
2485,"Marque de ruine II","Le corps est marqué d'un sceau funeste. Les dégâts infligés sont réduits, et l'effet inflige Glas s'il est accumulé un certain nombre de fois.","ui/icon/019000/019861.tex",113,2,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,-10,0,False,0,False,False,0,23,0,False
2486,"Aspiré","L'être est aspiré. Le saut et les actions sont impossibles à réaliser, les déplacement sont hors de contrôle.","ui/icon/015000/015285.tex",0,0,1,2,"dk05th_stdn0t","",False,False,True,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2487,"Marque de conflagration","Fait l'objet d'un marquage fatal qui provoque une puissante explosion à la fin de l'effet.","ui/icon/015000/015303.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,False,0,0,0,False
2488,"Épées spectrales","Les dégâts infligés sont réduits, mais les attaques tranchantes passent à travers les obstacles.","ui/icon/015000/015332.tex",0,0,0,1,"","m0690_stlp_rgk_c0_n1",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2489,"Pose de la lame rédemptrice","Une pose de combat rappelant celle de Blaz la lame rédemptrice a été adoptée.","ui/icon/015000/015333.tex",69,0,0,1,"","",False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,False,0,0,0,False
2490,"Pose du sabre singulier","Une pose de combat rappelant celle de Velibor le sabre singulier a été adoptée.","ui/icon/015000/015334.tex",69,0,0,1,"","",False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,False,0,0,0,False
2491,"Pose des poings de feu","Une pose de combat rappelant celle d'Aggie les poings de feu a été adoptée.","ui/icon/015000/015335.tex",69,0,0,1,"","",False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,False,0,0,0,False
2492,"Fourmillement","La puissance du prochain sort de type attaque physique est augmentée.","ui/icon/013000/013531.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,0,0,False,0,False,False,0,0,0,False
2493,"Brume glaciale","Une brume glaciale enveloppe le corps. Mort blanche est octroyé si des dégâts sont subis.","ui/icon/013000/013532.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2494,"Mort blanche","Un brouillard glacé enveloppe le corps. Le sort de magie bleue Mort blanche peut être utilisé.","ui/icon/013000/013533.tex",0,0,1,1,"dk05th_stup0t","mgc_rod077_c0v",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2495,"Angélique","Des PV sont récupérés périodiquement.","ui/icon/013000/013534.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,50,0,False,0,False,False,0,0,0,False
2496,"Barrière mystique","Les dégâts reçus sont réduits. Cataracte divine est octroyé si un certain montant de dégâts est subi.","ui/icon/013000/013535.tex",0,0,1,1,"dk05th_stup0t","mgc_rod084c0d1",False,False,False,False,False,False,False,False,False,1,0,False,False,-20,4,True,0,False,False,0,27,0,False
2497,"Cataracte divine","Le sort de magie bleue Cataracte divine peut être utilisé.","ui/icon/013000/013536.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2498,"Instinct profond","La vitesse de déplacement, les dégâts infligés ainsi que la puissance de la magie curative sont augmentés. Garde puissante ne réduit plus les dégâts infligés.","ui/icon/013000/013537.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,0,False,False,100,0,False,0,False,False,0,0,0,False
2499,"Brûlure d'ypérite","Des dégâts périodiques de feu sont subis.","ui/icon/013000/013538.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,True,50,0,False,0,False,False,0,0,0,False
2500,"Dracoforce","Les dégâts reçus sont réduits.","ui/icon/013000/013539.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,-20,0,False,0,False,False,0,0,0,False
2501,"Titubation","Le corps titube. Subir certaines attaques provoque un effet additionnel.","ui/icon/013000/013540.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,False,0,0,False,0,False,False,0,0,0,False
2502,"Frénésie spectrale","La frénésie spectrale est déchaînée.","ui/icon/013000/013541.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,False,0,27,0,False
2503,"Barrière magique","Sous la protection d'une barrière magique. Les dégâts reçus sont réduits.","ui/icon/015000/015021.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,4,True,0,False,False,0,27,0,False
2504,"Mini","Le nanisme réduit les dégâts infligés et augmente les dégâts subis.","ui/icon/015000/015581.tex",69,0,1,2,"dk05th_stdn0t","",False,False,False,False,True,False,False,False,False,100,0,False,False,-50,1,False,0,False,False,0,8,0,False
2505,"Enfeuillement","La transformation en arbuste rend impossible l'utilisation des actions et les déplacements.","ui/icon/015000/015890.tex",69,0,1,2,"dk05th_stdn0t","",True,False,True,True,True,False,False,False,False,0,0,False,False,0,2,True,0,False,False,0,0,0,False
2506,"Vulnérabilité diminuée","Les dégâts reçus sont réduits.","ui/icon/017000/017301.tex",40,8,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,30,0,False,False,-10,0,False,0,False,False,0,0,0,False
2507,"Bonus de dégâts","Les dégâts infligés sont augmentés.","ui/icon/015000/015519.tex",39,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,0,False,False,10,0,False,0,False,False,0,0,0,False
2508,"Résistance au tranchant réduite","La résistance au tranchant est réduite.","ui/icon/017000/017681.tex",0,8,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-12,0,False,0,False,False,0,0,0,False
2509,"Carapace rouge","L'extérieur de la carapace est teinté de rouge. Le corps est pesant, mais les dégâts infligés sont plus dévastateurs.","ui/icon/015000/015339.tex",3,0,1,2,"","m0021color_a0t",False,False,False,False,False,False,False,True,True,0,0,False,False,400,1,False,0,False,False,0,0,0,False
2510,"Carapace bleue","L'extérieur de la carapace est teinté de bleu. Enchaîne des attaques violentes sans se soucier de qui se trouve autour.","ui/icon/015000/015337.tex",0,0,1,2,"","m0021color_c0t",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2511,"Carapace verte","L'extérieur de la carapace est teinté de vert. Peut absorber des alliés pour devenir plus puissant.","ui/icon/015000/015338.tex",0,0,1,2,"","m0021color_b0t",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2512,"Carapace blanche","L'extérieur de la carapace est teinté de blanc. Dispose d'incroyables capacités de régénération.","ui/icon/015000/015336.tex",0,0,1,2,"","m0021color_d0t",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2513,"Poing informe","Les techniques d'arme requérant la posture de l'opo-opo, du raptor ou du coeurl peuvent être utilisées, et leurs effets additionnels sont appliqués le cas échéant.","ui/icon/012000/012535.tex",31,0,21,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,528,False,False,0,0,0,False
2514,"Étoile à six branches","La vitesse de déplacement est augmentée.","ui/icon/012000/012536.tex",0,0,21,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2515,"","",,0,0,0,0,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2516,"Glas","Mort certaine lorsque le compteur atteint zéro.","ui/icon/015000/015503.tex",0,0,1,2,"dk05ht_dth0t","sta_death00_m1",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2517,"Sol sanctifié","Annule les dégâts du piège enfouis sous ses pieds. Cet effet disparaît en s'éloignant du piège ou en même temps que Résurrection récente.","ui/icon/016000/016699.tex",0,0,1,1,"dk05ht_dth0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2518,"Entrave","Tout déplacement est impossible.","ui/icon/015000/015003.tex",3,0,1,2,"dk05ht_bind0t","dk10ht_bind0h",False,True,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,False,0,0,0,False
2519,"Glas","Mort certaine lorsque le compteur atteint zéro.","ui/icon/015000/015503.tex",113,0,1,2,"dk05ht_dth0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2520,"Infirmité","L'effet des sorts de restauration des PV est réduit.","ui/icon/015000/015531.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,196,0,False,False,-50,0,True,0,False,False,0,0,0,False
2521,"PV maximums réduits","Les PV maximums sont réduits.","ui/icon/015000/015076.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,197,0,False,False,-20,0,True,0,False,False,0,0,0,False
2522,"Malus de dégâts","Les dégâts infligés sont réduits.","ui/icon/015000/015520.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,198,0,False,False,-20,0,True,0,False,False,0,0,0,False
2523,"Commandes restreintes","Les mouvements et certaines actions sont restreints dans le cadre de la mission rejointe.","ui/icon/016000/016237.tex",0,0,1,1,"","",True,False,True,True,False,False,False,True,True,100,0,False,False,0,0,False,0,False,False,0,0,0,False
2524,"Bénédiction des Reines","Les Reines des temps anciens accordent leur protection qui décuple les capacités de combat.","ui/icon/015000/015280.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,50,0,False,0,False,False,0,0,0,False
2525,"","",,0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,False,0,0,0,False
2526,"","",,0,0,1,1,"dk05th_stup0t","",True,False,True,True,False,False,False,True,True,100,0,True,False,0,4,True,0,False,False,0,0,0,False
2527,"Marque de conflagration","Fait l'objet d'un marquage fatal qui provoque une puissante explosion à la fin de l'effet.","ui/icon/015000/015303.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,False,0,0,0,False
2528,"Pointes de glace","Une barrière protectrice de glace blesse les attaquants. Ils subissent l'effet Lenteur.","ui/icon/015000/015501.tex",19,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,False,0,0,0,False
2529,"Aspiré","L'être est aspiré. Le saut et les actions sont impossibles à réaliser, les déplacement sont hors de contrôle.","ui/icon/015000/015285.tex",0,0,1,2,"dk05th_stdn0t","",False,False,True,False,False,False,False,True,True,200,0,False,False,0,4,False,0,False,False,0,0,0,False
2530,"Marque de ruine III","Le corps est marqué d'un sceau funeste. L'effet inflige Glas s'il est accumulé un certain nombre de fois.","ui/icon/019000/019861.tex",0,3,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,10,False,0,False,False,0,23,0,False
2531,"Sort déphasé<Indent/>: Quietus","Quietus est retardé et sera lancé sur cette cible à la fin de cet effet.","ui/icon/015000/015341.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,True,0,0,False,0,False,False,0,0,0,False
2532,"Souffle ténébreux","Le vent provoqué par le Nuage de Ténèbres rend l'utilisation du saut impossible.","ui/icon/015000/015342.tex",0,0,0,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2533,"Marque de ruine III","Le corps est marqué d'un sceau funeste. Les dégâts infligés sont réduits, et l'effet inflige Glas s'il est accumulé un certain nombre de fois.","ui/icon/019000/019861.tex",113,3,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-10,0,False,0,False,False,0,23,0,False
2534,"Marque de ruine II","Le corps est marqué d'un sceau funeste. L'effet inflige Glas s'il est accumulé un certain nombre de fois.","ui/icon/019000/019861.tex",113,2,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,10,False,0,False,False,0,23,0,False
2535,"Corruption","Le corps est corrompu devant par la couleur noire, derrière par la couleur blanche. D'importants dégâts sont subis en cas d'attaque de couleur opposée à celle du côté touché.","ui/icon/015000/015354.tex",0,0,1,2,"dk05th_stdn0t","n4r3_b4_stlp_c0v",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
2536,"","",,0,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,100,0,True,False,0,2,False,0,False,False,0,0,0,False
2537,"Lance renforcée","La lance est renforcée.
Si Hansel et Gretel se rapprochent l'un de l'autre, leurs boucliers le sont également.","ui/icon/015000/015360.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,50,0,False,0,False,False,0,0,0,False
2538,"Bouclier renforcé","Le bouclier est renforcé. Les dégâts subis sont réduits, et les attaques par les côtés et par derrière sont parées.
Si Hansel et Gretel se rapprochent l'un de l'autre, leurs lances sont également renforcées.","ui/icon/015000/015361.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,-50,0,False,0,False,False,0,0,0,False
2539,"Lance et bouclier renforcés","La lance et le bouclier sont renforcés. Les dégâts subis sont réduits.
Les attaques par les côtés et par derrière sont parées.","ui/icon/015000/015362.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,50,0,False,0,False,False,0,0,0,False
2540,"","",,0,0,0,0,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2541,"不浄の侵食","不浄に侵食されつつある状態。カウント0で不浄の恐怖状態に陥り、対象から離れようとしてしまう。","ui/icon/015000/015363.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,False,0,0,0,False
2542,"不浄の恐怖","不浄の恐怖で行動できなくなり、対象から離れようとしてしまう状態。","ui/icon/015000/015364.tex",0,0,1,2,"dk05th_stdn0t","",False,False,True,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2543,"Tout mou","Le corps est tout mou. La vitesse de déplacement est réduite et aucun saut ni aucune action ne peuvent être effectués.","ui/icon/016000/016214.tex",69,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,False,False,100,0,False,False,0,2,True,0,False,False,0,0,0,False
2544,"","",,0,0,1,1,"","",False,False,True,True,False,False,False,True,True,0,0,True,False,0,20,False,0,False,False,3,0,0,False
2545,"Gant relevé","A relevé le défi lancé par l'adversaire. La prochaine attaque en provenance de ce dernier infligera moins de dégâts. Rend K.O. si aucune attaque n'est subie avant la fin de l'effet.","ui/icon/015000/015349.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,0,0,False,True,-90,0,False,0,False,False,0,0,0,False
2546,"","",,0,0,0,0,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2547,"Hache de feu","Lyon a enflammé sa hache, conférant à ses attaques automatiques un effet sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re.","ui/icon/015000/015350.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2548,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée.","ui/icon/016000/016214.tex",69,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,100,0,False,False,0,2,False,0,False,False,0,0,0,False
2549,"Munitions spéciales","La pistobardiche est chargée avec des munitions à effet spécial.","ui/icon/015000/015347.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
2550,"Bonus de dégâts","Les dégâts infligés sont augmentés.","ui/icon/017000/017061.tex",57,16,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,20,0,False,0,False,False,0,0,0,False
2551,"Pesanteur","La vitesse de déplacement est réduite.","ui/icon/015000/015002.tex",3,0,1,2,"dk05ht_grv0h","dk10ht_grv0h",False,False,False,False,False,False,False,True,True,200,0,False,False,0,1,False,0,False,False,0,0,0,False
2552,"","",,0,0,1,1,"","",False,False,False,False,False,False,False,True,True,0,0,True,False,0,28,True,0,False,False,0,0,0,False
2553,"Au diapason","Au diapason avec son partenaire de combat. Les dégâts infligés sont augmentés, et les dégâts reçus sont réduits.","ui/icon/015000/015348.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,20,0,False,0,False,False,0,0,0,False
2554,"Luna-optimisation défensive","Tactique de combat optimisée pour la défense.","ui/icon/015000/015343.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,False,0,0,0,False
2555,"Bonus de dégâts physiques","Les dégâts physiques infligés sont augmentés.","ui/icon/015000/015050.tex",35,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,False,0,0,0,False
2556,"Bonus de dégâts magiques","Les dégâts magiques infligés sont augmentés.","ui/icon/015000/015054.tex",37,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,False,0,0,0,False
2557,"EndoFoudre","Les attaques automatiques infligent également des dégâts de foudre.","ui/icon/015000/015513.tex",20,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,100,0,False,0,False,False,0,0,0,False
2558,"Bouillonnement oublié","Les dégâts reçus sont augmentés.","ui/icon/016000/016619.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,False,10,0,False,0,False,False,0,0,0,False
2559,"Ravage oublié","Les dégâts reçus sont augmentés.","ui/icon/016000/016622.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,False,10,0,False,0,False,False,0,0,0,False
2560,"Avalanche de sorts oubliée","Les sorts peuvent être lancés instantanément.","ui/icon/016000/016623.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
